movie_id,title,imdbId,tmdbId
1293,Star Kid (1997),0120478,54007
1294,Ayn Rand: A Sense of Life (1997),0118662,49645
1295,Kicked in the Head (1997),0119457,56651
1296,Indian Summer (1996),0116631,172545
1297,Love Affair (1994),0110391,43742
1298,"Band Wagon, The (1953)",0045537,29376
1299,Penny Serenade (1941),0034012,43795
1300,'Til There Was You (1997),0118523,32872
1301,Stripes (1981),0083131,10890
1302,Late Bloomers (1996),0116834,201445
1303,"Getaway, The (1994)",0109890,2087
1304,New York Cop (1996),0117169,109560
1305,National Lampoon's Senior Trip (1995),0113936,27993
1306,Delta of Venus (1994),0109593,38867
1307,Carmen Miranda: Bananas Is My Business (1994),0109381,255546
1308,Babyfever (1994),0109191,188589
1309,"Very Natural Thing, A (1974)",0072362,44495
1310,"Walk in the Sun, A (1945)",0038235,43488
1311,Waiting to Exhale (1995),0114885,31357
1312,"Pompatus of Love, The (1996)",0117357,85328
1313,Palmetto (1998),0120782,30949
1314,Surviving the Game (1994),0111323,17585
1315,Inventing the Abbotts (1997),0119381,12723
1316,"Horse Whisperer, The (1998)",0119314,547
1317,"Journey of August King, The (1995)",0113490,61548
1318,Catwalk (1995),0112646,89333
1319,"Neon Bible, The (1995)",0113952,39428
1320,Homage (1995),0113319,291731
1321,Open Season (1996),0114047,203119
1322,Metisse (Café au Lait) (1993),0107642,47507
1323,"Wooden Man's Bride, The (Wu Kui) (1994)",0111752,59146
1324,Loaded (1994),0110374,54850
1325,August (1996),0115591,161070
1326,Boys (1996),0115742,43634
1327,Captives (1994),0109374,37667
1328,Of Love and Shadows (1994),0110712,90148
1329,"Low Life, The (1994)",0125877,
1330,An Unforgettable Summer (1994),0111546,81949
1331,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",0113610,
1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),0106810,124306
1333,Midnight Dancers (Sibak) (1994),0111180,183955
1334,Somebody to Love (1994),0111237,44535
1335,American Buffalo (1996),0115530,31546
1336,Kazaam (1996),0116756,11511
1337,Larger Than Life (1996),0116823,34170
1338,Two Deaths (1995),0117999,124645
1339,Stefano Quantestorie (1993),0108220,69895
1340,"Crude Oasis, The (1995)",0112746,525936
1341,Hedd Wyn (1992),0104403,151489
1342,"Convent, The (Convento, O) (1995)",0112716,124614
1343,Lotto Land (1995),0113695,124619
1344,"Story of Xinghua, The (1993)",0108148,12780
1345,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",0111424,48144
1346,Dingo (1992),0104109,66634
1347,"Ballad of Narayama, The (Narayama Bushiko) (1958)",0051980,116690
1348,Every Other Weekend (1990),0100840,213917
1349,Mille bolle blu (1993),0107575,145925
1350,Crows and Sparrows (1949),0042054,100914
1351,Lover's Knot (1996),0116934,241058
1352,Shadow of Angels (Schatten der Engel) (1976),0075169,10232
1353,1-900 (1994),0109001,101230
1354,Venice/Venice (1992),0105729,79782
1355,Infinity (1996),0116635,2033
1356,Ed's Next Move (1996),0116167,161806
1357,For the Moment (1994),0109823,37218
1358,The Deadly Cure (1996),0117879,293830
1359,Boys in Venice (1996),0211986,
1360,"Sexual Life of the Belgians, The (1994)",0111622,116356
1361,"Search for One-eye Jimmy, The (1996)",0117577,67365
1362,American Strays (1996),0115531,136311
1363,"Leopard Son, The (1996)",0116859,17642
1364,Bird of Prey (1996),0115684,146341
1365,Johnny 100 Pesos (1993),0107274,49688
1366,JLG/JLG - autoportrait de décembre (1994),0110173,104931
1367,Faust (1994),0109781,18919
1368,Mina Tannenbaum (1994),0110521,86369
1369,"Forbidden Christ, The (Cristo proibito, Il) (1950)",0042354,199512
1370,I Can't Sleep (J'ai pas sommeil) (1994),0110171,64900
1371,"Machine, The (1994)",0110425,197537
1372,"Stranger, The (1994)",0123281,
1373,Good Morning (1971),0067152,
1374,Falling in Love Again (1980),0080714,66597
1375,"Cement Garden, The (1993)",0106535,14832
1376,Meet Wally Sparks (1997),0119644,40506
1377,Hotel de Love (1996),0116565,58911
1378,Rhyme & Reason (1997),0120014,90928
1379,Love and Other Catastrophes (1996),0116931,76996
1380,Hollow Reed (1996),0113314,93946
1381,Losing Chase (1996),0116920,109614
1382,"Bonheur, Le (1965)",0058985,53023
1383,"Second Jungle Book: Mowgli & Baloo, The (1997)",0120087,50850
1384,Squeeze (1996),0115680,144982
1385,Roseanna's Grave (For Roseanna) (1997),0120034,65889
1386,Tetsuo II: Body Hammer (1992),0105569,17991
1387,Fall (1997),0119098,37567
1388,Gabbeh (1996),0116384,43771
1389,Mondo (1996),0117076,124834
1390,"Innocent Sleep, The (1995)",0113425,249358
1391,For Ever Mozart (1996),0116334,111367
1392,"Locusts, The (1997)",0119557,75250
1393,Stag (1997),0120192,36434
1394,Swept from the Sea (1997),0120257,1959
1395,Hurricane Streets (1998),0119338,125052
1396,Stonewall (1995),0114550,28628
1397,Of Human Bondage (1934),0025586,43905
1398,Anna (1996),0115548,
1399,Stranger in the House (1997),0120222,191874
1400,Picture Bride (1995),0114129,30304
1401,M. Butterfly (1993),0107468,1413
1402,"Ciao, Professore! (1993)",0107225,23637
1403,Caro Diario (Dear Diary) (1994),0109382,25403
1404,Withnail and I (1987),0094336,13446
1405,Boy's Life 2 (1997),0118762,50091
1406,When Night Is Falling (1995),0114916,8391
1407,"Specialist, The (1994)",0111255,2636
1408,Gordy (1995),0113199,47867
1409,"Swan Princess, The (1994)",0111333,22586
1410,Harlem (1993),0139340,
1411,Barbarella (1968),0062711,8069
1412,Land Before Time III: The Time of the Great Giving (1995) (V),0113596,
1413,Street Fighter (1994),0111301,11667
1414,Coldblooded (1995),0112702,32502
1415,"Next Karate Kid, The (1994)",0110657,11231
1416,No Escape (1994),0110678,10447
1417,"Turning, The (1992)",0105660,24645
1418,"Joy Luck Club, The (1993)",0107282,19931
1419,Highlander III: The Sorcerer (1994),0110027,8011
1420,Gilligan's Island: The Movie (1998),0078155,32677
1421,My Crazy Life (Mi vida loca) (1993),0107566,32325
1422,Suture (1993),0108260,87078
1423,"Walking Dead, The (1995)",0114888,95963
1424,I Like It Like That (1994),0110091,48992
1425,I'll Do Anything (1994),0110097,106143
1426,Grace of My Heart (1996),0116442,58985
1427,Drunks (1995),0112907,116844
1428,SubUrbia (1997),0120238,28059
1429,Sliding Doors (1998),0120148,10215
1430,Ill Gotten Gains (1997),0119352,102406
1431,Legal Deceit (1997),0130073,531591
1432,"Mighty, The (1998)",0119670,9821
1433,Men of Means (1998),0119655,216794
1434,Shooting Fish (1997),0120122,25719
1435,"Steal Big, Steal Little (1995)",0114536,78406
1436,Mr. Jones (1993),0107611,2625
1437,House Party 3 (1994),0110064,16097
1438,Panther (1995),0114084,41478
1439,Jason's Lyric (1994),0110186,22067
1440,Above the Rim (1994),0109035,19092
1441,Moonlight and Valentino (1995),0113851,68274
1442,"Scarlet Letter, The (1995)",0114345,10533
1443,8 Seconds (1994),0109021,18069
1444,That Darn Cat! (1965),0059793,20723
1445,Ladybird Ladybird (1994),0110296,49980
1446,"Bye Bye, Love (1995)",0112606,30528
1447,Century (1993),0106537,261246
1448,My Favorite Season (1993),0107471,52873
1449,Pather Panchali (1955),0048473,5801
1450,Golden Earrings (1947),0039428,121357
1451,Foreign Correspondent (1940),0032484,25670
1452,Lady of Burlesque (1943),0036094,50001
1453,Angel on My Shoulder (1946),0038300,22688
1454,Angel and the Badman (1947),0039152,22356
1455,"Outlaw, The (1943)",0036241,22613
1456,Beat the Devil (1954),0046414,22733
1457,Love Is All There Is (1996),0116928,55058
1458,"Damsel in Distress, A (1937)",0028757,66473
1459,Madame Butterfly (1995),0113731,21202
1460,Sleepover (1995),0114472,141210
1461,Here Comes Cookie (1935),0026465,218713
1462,"Thieves (Voleurs, Les) (1996)",0118100,49935
1463,"Boys, Les (1997)",0118764,42832
1464,"Stars Fell on Henrietta, The (1995)",0114534,139408
1465,Last Summer in the Hamptons (1995),0113612,188588
1466,Margaret's Museum (1995),0113774,71754
1467,"Saint of Fort Washington, The (1993)",0108026,56583
1468,"Cure, The (1995)",0112757,6715
1469,Tom and Huck (1995),0112302,45325
1470,Gumby: The Movie (1995),0113234,43475
1471,Hideaway (1995),0113303,27303
1472,"Visitors, The (Visiteurs, Les) (1993)",0108500,11687
1473,"Little Princess, The (1939)",0031580,26531
1474,Nina Takes a Lover (1994),0110671,131957
1475,Bhaji on the Beach (1993),0106408,14587
1476,Raw Deal (1948),0040723,26167
1477,Nightwatch (1997),0119791,2212
1478,Dead Presidents (1995),0112819,11443
1479,Reckless (1995),0114241,58372
1480,Herbie Rides Again (1974),0071607,10869
1481,S.F.W. (1994),0111048,29444
1482,"Gate of Heavenly Peace, The (1995)",0113147,52059
1483,"Man in the Iron Mask, The (1998)",0120744,9313
1484,"Jerky Boys, The (1994)",0110189,18713
1485,"Colonel Chabert, Le (1994)",0109454,41580
1486,Girl in the Cadillac (1995),0113173,278939
1487,Even Cowgirls Get the Blues (1993),0106834,34444
1488,Germinal (1993),0107002,51980
1489,Chasers (1994),0109403,24405
1490,Fausto (1993),0106878,349394
1491,Tough and Deadly (1995),0114706,80350
1492,Window to Paris (1994),0110719,41043
1493,"Modern Affair, A (1995)",0113839,123505
1494,"Mostro, Il (1994)",0110570,22826
1495,Flirt (1995),0113080,46986
1496,Carpool (1996),0115836,23945
1497,"Line King: Al Hirschfeld, The (1996)",0116886,124829
1498,Farmer & Chase (1995),0113031,559489
1499,Grosse Fatigue (1994),0109942,64567
1500,Santa with Muscles (1996),0117550,31388
1501,Prisoner of the Mountains (Kavkazsky Plennik) (1996),0116754,55936
1502,Naked in New York (1994),0110623,11800
1503,Gold Diggers: The Secret of Bear Mountain (1995),0113188,35645
1504,"Bewegte Mann, Der (1994)",0109255,159
1505,Killer: A Journal of Murder (1995),0113542,59569
1506,Nelly & Monsieur Arnaud (1995),0113947,12652
1507,Three Lives and Only One Death (1996),0117968,55049
1508,"Babysitter, The (1995)",0112438,37141
1509,Getting Even with Dad (1994),0109891,41579
1510,Mad Dog Time (1996),0116953,66034
1511,Children of the Revolution (1996),0115886,9977
1512,"World of Apu, The (Apur Sansar) (1959)",0052572,896
1513,Sprung (1997),0120190,60082
1514,Dream With the Fishes (1997),0119019,47686
1515,Wings of Courage (1995),0114952,78802
1516,"Wedding Gift, The (1994)",0111709,53185
1517,Race the Sun (1996),0117427,55731
1518,Losing Isaiah (1995),0113691,28313
1519,New Jersey Drive (1995),0113967,39310
1520,"Fear, The (1995)",0113043,75555
1521,Mr. Wonderful (1993),0107613,31911
1522,Trial by Jury (1994),0111488,41590
1523,"Good Man in Africa, A (1994)",0109920,41006
1524,Kaspar Hauser (1993),0110246,12632
1525,"Object of My Affection, The (1998)",0120772,17127
1526,Witness (1985),0090329,9281
1527,Senseless (1998),0120820,12538
1528,Nowhere (1997),0119809,1811
1529,Underground (1995),0114787,11902
1530,Jefferson in Paris (1995),0113463,87729
1531,Far From Home: The Adventures of Yellow Dog (1995),0113028,27985
1532,Foreign Student (1994),0109828,95743
1533,I Don't Want to Talk About It (De eso no se habla) (1993),0106678,124304
1534,Twin Town (1997),0120394,15321
1535,"Enfer, L' (1994)",0109731,17961
1536,Aiqing wansui (1994),0109066,11985
1537,Cosi (1996),0115951,90214
1538,All Over Me (1997),0118586,12793
1539,Being Human (1993),0106379,46924
1540,"Amazing Panda Adventure, The (1995)",0112342,30765
1541,"Beans of Egypt, Maine, The (1994)",0109226,218473
1542,"Scarlet Letter, The (1926)",0017350,85638
1543,Johns (1996),0116714,56830
1544,It Takes Two (1995),0113442,33689
1545,Frankie Starlight (1995),0113107,73067
1546,Shadows (Cienie) (1988),0094878,525153
1547,"Show, The (1995)",0114435,56088
1548,The Courtyard (1995),0112727,
1549,Dream Man (1995),0112899,61813
1550,Destiny Turns on the Radio (1995),0112854,62488
1551,"Glass Shield, The (1994)",0109906,72031
1552,"Hunted, The (1995)",0113360,32631
1553,"Underneath, The (1995)",0114788,36141
1554,Safe Passage (1994),0111054,49803
1555,"Secret Adventures of Tom Thumb, The (1993)",0108069,18242
1556,Condition Red (1995),0112712,
1557,Yankee Zulu (1994),0111787,16417
1558,Aparajito (1956),0048956,897
1559,Hostile Intentions (1994),0110061,288173
1560,Clean Slate (Coup de Torchon) (1981),0082206,35797
1561,Tigrero: A Film That Was Never Made (1994),0111430,88030
1562,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",0107727,185191
1563,"Promise, The (Versprechen, Das) (1994)",0111613,105045
1564,To Cross the Rubicon (1991),0103095,277270
1565,Daens (1992),0104046,44103
1566,"Man from Down Under, The (1943)",0031612,245268
1567,Careful (1992),0103926,55613
1568,Vermont Is For Lovers (1992),0105737,215107
1569,"Vie est belle, La (Life is Rosey) (1987)",0094265,202425
1570,Quartier Mozart (1992),0105201,196940
1571,Touki Bouki (Journey of the Hyena) (1973),0070820,77771
1572,Wend Kuuni (God's Gift) (1982),0084898,181083
1573,Spirits of the Dead (Tre passi nel delirio) (1968),0063715,41225
1574,Pharaoh's Army (1995),0114122,87190
1575,"I, Worst of All (Yo, la peor de todas) (1990)",0100990,123763
1576,"Hungarian Fairy Tale, A (1987)",0093199,42005
1577,"Death in the Garden (Mort en ce jardin, La) (1956)",0049521,35206
1578,"Collectionneuse, La (1967)",0061495,4837
1579,Baton Rouge (1988),0094822,253632
1580,Liebelei (1933),0024252,43596
1581,"Woman in Question, The (1950)",0043140,27256
1582,T-Men (1947),0039881,26174
1583,"Invitation, The (Zaproszenie) (1986)",0092281,572997
1584,"Symphonie pastorale, La (1946)",0039004,117500
1585,American Dream (1990),0099028,41326
1586,Lashou shentan (1992),0104684,11782
1587,Terror in a Texas Town (1958),0052287,46681
1588,Salut cousin! (1996),0117544,60083
1589,Schizopolis (1996),0117561,16375
1590,"To Have, or Not (1995)",0112951,124642
1591,Duoluo tianshi (1995),0112913,11220
1592,"Magic Hour, The (1998)",0159177,
1593,Death in Brunswick (1991),0101692,37820
1594,Everest (1998),0120661,21736
1595,Shopping (1994),0111173,45549
1596,Nemesis 2: Nebula (1995),0113948,63105
1597,Romper Stomper (1992),0105275,10412
1598,City of Industry (1997),0118859,18420
1599,Someone Else's America (1995),0114494,124633
1600,Guantanamera (1994),0109949,43775
1601,Office Killer (1997),0119819,49728
1602,"Price Above Rubies, A (1998)",0120793,44308
1603,Angela (1995),0112364,32622
1604,He Walked by Night (1948),0040427,31556
1605,Love Serenade (1996),0116930,65046
1606,Deceiver (1997),0119527,14583
1607,Hurricane Streets (1998),0119338,125052
1608,Buddy (1997),0118787,15170
1609,B*A*P*S (1997),0118663,18423
1610,"Truth or Consequences, N.M. (1997)",0120383,31017
1611,Intimate Relations (1996),0116643,68545
1612,"Leading Man, The (1996)",0116845,46338
1613,Tokyo Fist (1995),0114690,41577
1614,"Reluctant Debutante, The (1958)",0052126,64382
1615,Warriors of Virtue (1997),0120479,49478
1616,Desert Winds (1995),0112849,267188
1617,Hugo Pool (1997),0119327,32332
1618,King of New York (1990),0099939,9558
1619,All Things Fair (1996),0113720,27098
1620,"Sixth Man, The (1997)",0120142,36807
1621,Butterfly Kiss (1995),0112604,48260
1622,"Paris, France (1993)",0107779,161158
1623,"Cérémonie, La (1995)",0112769,1802
1624,Hush (1998),0118744,17941
1625,Nightwatch (1997),0119791,2212
1626,Nobody Loves Me (Keiner liebt mich) (1994),0110251,11907
1627,"Wife, The (1995)",0114936,132641
1628,Lamerica (1994),0110299,49133
1629,Nico Icon (1995),0113973,124626
1630,"Silence of the Palace, The (Saimt el Qusur) (1994)",0111055,44284
1631,"Slingshot, The (1993)",0107349,41653
1632,Land and Freedom (Tierra y libertad) (1995),0114671,38884
1633,Á köldum klaka (Cold Fever) (1994),0109028,68445
1634,Etz Hadomim Tafus (Under the Domin Tree) (1994),0109751,117730
1635,Two Friends (1986) ,0092123,131232
1636,Brothers in Trouble (1995),0112586,124613
1637,Girls Town (1996),0116418,110513
1638,Normal Life (1996),0117202,23223
1639,Bitter Sugar (Azucar Amargo) (1996),0115600,43777
1640,"Eighth Day, The (1996)",0116581,36998
1641,Dadetown (1995),0112777,85588
1642,Some Mother's Son (1996),0117690,58102
1643,Angel Baby (1995),0112362,2892
1644,Sudden Manhattan (1996),0117775,106129
1645,"Butcher Boy, The (1998)",0118804,22797
1646,Men With Guns (1997),0119657,44641
1647,Hana-bi (1997),0119250,5910
1648,"Niagara, Niagara (1997)",0119780,53092
1649,"Big One, The (1997)",0124295,1774
1650,"Butcher Boy, The (1998)",0118804,22797
1651,"Spanish Prisoner, The (1997)",0120176,29193
1652,Temptress Moon (Feng Yue) (1996),0116295,47694
1653,Entertaining Angels: The Dorothy Day Story (1996),0116212,99479
1654,Chairman of the Board (1998),0118836,31535
1655,"Favor, The (1994)",0109783,50463
1656,Little City (1998),0119548,102732
1657,Target (1995),0114618,124639
1658,"Substance of Fire, The (1996)",0117773,168535
1659,Getting Away With Murder (1996),0116405,25697
1660,Small Faces (1995),0114474,42758
1661,"New Age, The (1994)",0110649,41588
1662,Rough Magic (1995),0114303,45671
1663,Nothing Personal (1995),0114007,125587
1664,8 Heads in a Duffel Bag (1997),0118541,13982
1665,"Brother's Kiss, A (1997)",0118783,102878
1666,Ripe (1996),0117482,124843
1667,"Next Step, The (1995)",0113968,291634
1668,Wedding Bell Blues (1996),0118127,107743
1669,MURDER and murder (1996),0116949,407992
1670,Tainted (1998),0128690,281289
1671,"Further Gesture, A (1996)",0116379,47112
1672,Kika (1993),0107315,8223
1673,Mirage (1995),0113827,226229
1674,Mamma Roma (1962),0056215,47796
1675,"Sunchaser, The (1996)",0117781,38191
1676,"War at Home, The (1996)",0118117,59232
1677,Sweet Nothing (1995),0114592,124851
1678,Mat' i syn (1997),0119711,44361
1679,B. Monkey (1998),0120594,2923
1680,Sliding Doors (1998),0120148,10215
1681,You So Crazy (1994),0111804,38129
1682,Scream of Stone (Schrei aus Stein) (1991),0102855,88893
