movie_id,title,imdbId
1443,Best Men (1997),0118702
1444,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),0119432
1445,Kama Sutra: A Tale of Love (1996),0116743
1446,Private Parts (1997),0119951
1447,Love Jones (1997),0119572
1448,"Saint, The (1997)",0120053
1449,Smilla's Sense of Snow (1997),0120152
1450,"Van, The (1996)",0118064
1451,Crash (1996),0115964
1452,"Daytrippers, The (1996)",0116041
1453,Liar Liar (1997),0119528
1454,"Quiet Room, The (1996)",0117422
1455,Selena (1997),0120094
1456,"Devil's Own, The (1997)",0118972
1457,Cats Don't Dance (1997),0118829
1458,B*A*P*S (1997),0118663
1459,Love and Other Catastrophes (1996),0116931
1460,"Sixth Man, The (1997)",0120142
1461,Turbo: A Power Rangers Movie (1997),0120389
1462,Anna Karenina (1997),0118623
1463,Double Team (1997),0119013
1464,Inventing the Abbotts (1997),0119381
1465,Anaconda (1997),0118615
1466,Grosse Pointe Blank (1997),0119229
1467,Keys to Tulsa (1997),0116762
1468,Kissed (1996),0116783
1469,8 Heads in a Duffel Bag (1997),0118541
1470,Hollow Reed (1996),0113314
1471,Paradise Road (1997),0119859
1472,Traveller (1997),0120366
1473,All Over Me (1997),0118586
1474,"Brother's Kiss, A (1997)",0118783
1475,A Chef in Love (1996),0117050
1476,Romy and Michele's High School Reunion (1997),0120032
1477,Temptress Moon (Feng Yue) (1996),0116295
1478,Volcano (1997),0120461
1479,Children of the Revolution (1996),0115886
1480,Austin Powers: International Man of Mystery (1997),0118655
1481,Breakdown (1997),0118771
1482,Broken English (1996),0115760
1483,Commandments (1997),0115927
1484,Ripe (1996),0117482
1485,"Truth or Consequences, N.M. (1997)",0120383
1486,"Turning, The (1992)",0105660
1487,Warriors of Virtue (1997),0120479
1488,Fathers' Day (1997),0119109
1489,"Fifth Element, The (1997)",0119116
1490,Intimate Relations (1996),0116643
1491,Nowhere (1997),0119809
1492,Losing Chase (1996),0116920
1493,Sprung (1997),0120190
1494,"Promise, The (La Promesse) (1996)",0117398
1495,"Bonheur, Le (1965)",0058985
1496,Love! Valour! Compassion! (1997),0119578
1497,Shall We Dance? (Shall We Dansu?) (1996),0117615
1498,"Second Jungle Book: Mowgli & Baloo, The (1997)",0120087
1499,Twin Town (1997),0120394
1500,Addicted to Love (1997),0118556
1501,Brassed Off (1996),0115744
1502,"Designated Mourner, The (1997)",0118964
1503,"Lost World: Jurassic Park, The (1997)",0119567
1504,Ponette (1996),0117359
1505,Schizopolis (1996),0117561
1506,Shiloh (1997),0120118
1507,"War at Home, The (1996)",0118117
1508,Rough Magic (1995),0114303
1509,Trial and Error (1997),0120373
1510,Buddy (1997),0118787
1511,Con Air (1997),0118880
1512,Late Bloomers (1996),0116834
1513,"Pillow Book, The (1995)",0114134
1514,"To Have, or Not (1995)",0112951
1515,Speed 2: Cruise Control (1997),0120179
1516,Sudden Manhattan (1996),0117775
1517,"Next Step, The (1995)",0113968
1518,Wedding Bell Blues (1996),0118127
1519,Batman & Robin (1997),0118688
1520,Dream With the Fishes (1997),0119019
1521,Roseanna's Grave (For Roseanna) (1997),0120034
1522,Head Above Water (1996),0116502
1523,Hercules (1997),0119282
1524,"Last Time I Committed Suicide, The (1997)",0119502
1525,MURDER and murder (1996),0116949
1526,My Best Friend's Wedding (1997),0119738
1527,Tetsuo II: Body Hammer (1992),0105569
1528,When the Cats Away (Chacun cherche son chat) (1996),0115856
1529,Contempt (Le Mépris) (1963),0057345
1530,Face/Off (1997),0119094
1531,Fall (1997),0119098
1532,Gabbeh (1996),0116384
1533,Mondo (1996),0117076
1534,"Innocent Sleep, The (1995)",0113425
1535,For Ever Mozart (1996),0116334
1536,Men in Black (1997),0119654
1537,Out to Sea (1997),0119848
1538,Wild America (1997),0120512
1539,"Simple Wish, A (1997)",0120133
1540,Contact (1997),0118884
1541,Love Serenade (1996),0116930
1542,G.I. Jane (1997),0119173
1543,Conan the Barbarian (1982),0082198
1544,George of the Jungle (1997),0119190
1545,Cop Land (1997),0118887
1546,Event Horizon (1997),0119081
1547,Spawn (1997),0120177
1548,Air Bud (1997),0118570
1549,Picture Perfect (1997),0119896
1550,In the Company of Men (1997),0119361
1551,Free Willy 3: The Rescue (1997),0119152
1552,Career Girls (1997),0118818
1553,Conspiracy Theory (1997),0118883
1554,Desperate Measures (1998),0118966
1555,Steel (1997),0120207
1556,She's So Lovely (1997),0120112
1557,Hoodlum (1997),0119311
1558,Leave It to Beaver (1997),0119509
1559,Mimic (1997),0119675
1560,Money Talks (1997),0119695
1561,Excess Baggage (1997),0119086
1562,Kull the Conqueror (1997),0119484
1563,Air Force One (1997),0118571
1564,187 (1997),0118531
1565,"Hunt for Red October, The (1990)",0099810
1566,My Own Private Idaho (1991),0102494
1567,"Kiss Me, Guido (1997)",0119465
1568,Star Maps (1997),0120197
1569,In & Out (1997),0119360
1570,"Edge, The (1997)",0119051
1571,"Peacemaker, The (1997)",0119874
1572,L.A. Confidential (1997),0119488
1573,Seven Years in Tibet (1997),0120102
1574,Kiss the Girls (1997),0119468
1575,Soul Food (1997),0120169
1576,Kicked in the Head (1997),0119457
1577,Wishmaster (1997),0120524
1578,"Thousand Acres, A (1997)",0120323
1579,"Game, The (1997)",0119174
1580,Fire Down Below (1997),0119123
1581,U Turn (1997),0120399
1582,"Locusts, The (1997)",0119557
1583,"MatchMaker, The (1997)",0119632
1584,"Lay of the Land, The (1997)",0123953
1585,"Assignment, The (1997)",0118647
1586,"Smile Like Yours, A (1997)",0120151
1587,Ulee's Gold (1997),0120402
1588,"Ice Storm, The (1997)",0119349
1589,Stag (1997),0120192
1590,Chasing Amy (1997),0118842
1591,How to Be a Player (1997),0119326
1592,"Full Monty, The (1997)",0119164
1593,Indian Summer (a.k.a. Alive & Kicking) (1996),0116631
1594,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",0119280
1595,I Know What You Did Last Summer (1997),0119345
1596,"Devil's Advocate, The (1997)",0118971
1597,Rocket Man (1997),0120029
1598,Playing God (1997),0119906
1599,"House of Yes, The (1997)",0119324
1600,"Fast, Cheap & Out of Control (1997)",0119107
1601,Washington Square (1997),0120481
1602,Telling Lies in America (1997),0120303
1603,Year of the Horse (1997),0120539
1604,Gattaca (1997),0119177
1605,FairyTale: A True Story (1997),0119095
1606,Phantoms (1998),0119891
1607,Swept from the Sea (1997),0120257
1608,Wonderland (1997),0120529
1609,"Life Less Ordinary, A (1997)",0119535
1610,Hurricane Streets (1998),0119338
1611,Eve's Bayou (1997),0119080
1612,Switchback (1997),0119210
1613,Gang Related (1997),0118900
1614,Stripes (1981),0083131
1615,Nénette et Boni (1996),0117221
1616,Bean (1997),0118689
1617,Hugo Pool (1997),0119327
1618,Mad City (1997),0119592
1619,One Night Stand (1997),0119832
1620,"Tango Lesson, The (1997)",0120275
1621,Welcome To Sarajevo (1997),0120490
1622,Deceiver (1997),0119527
1623,"Rainmaker, The (1997)",0119978
1624,Boogie Nights (1997),0118749
1625,Witness (1985),0090329
1626,Incognito (1997),0119365
1627,Starship Troopers (1997),0120201
1628,Critical Care (1997),0118901
1629,"Joy Luck Club, The (1993)",0107282
1630,Chairman of the Board (1998),0118836
1631,Sliding Doors (1998),0120148
1632,Mortal Kombat: Annihilation (1997),0119707
1633,"Truman Show, The (1998)",0120382
1634,"Wings of the Dove, The (1997)",0120520
1635,Mrs. Dalloway (1997),0119723
1636,"I Love You, I Love You Not (1996)",0116592
1637,Red Corner (1997),0119994
1638,"Jackal, The (1997)",0119395
1639,Anastasia (1997),0118617
1640,"Man Who Knew Too Little, The (1997)",0120483
1641,Alien: Resurrection (1997),0118583
1642,Alien Escape (1995),0112318
1643,Amistad (1997),0118607
1644,"Apostle, The (1997)",0118632
1645,Artemisia (1997),0123385
1646,Bent (1997),0118698
1647,"Big Bang Theory, The (1994)",0898266
1648,"Boys, Les (1997)",0118764
1649,"Butcher Boy, The (1998)",0118804
1650,Deconstructing Harry (1997),0118954
1651,Flubber (1997),0119137
1652,For Richer or Poorer (1997),0119142
1653,Good Will Hunting (1997),0119217
1654,Guy (1996),0116465
1655,Harlem River Drive (1996),4586332
1656,Home Alone 3 (1997),0119303
1657,Ill Gotten Gains (1997),0119352
1658,Legal Deceit (1997),0130073
1659,Man of Her Dreams (1996),0116976
1660,Midnight in the Garden of Good and Evil (1997),0119668
1661,Mouse Hunt (1997),0119715
1662,Never Met Picasso (1996),0117167
1663,Office Killer (1997),0119819
1664,"Other Voices, Other Rooms (1997)",0119845
1665,Scream 2 (1997),0120082
1666,Stranger in the House (1997),0120222
1667,"Sweet Hereafter, The (1997)",0120255
1668,Time Tracers (1995),0128755
1669,Titanic (1997),0120338
1670,Tomorrow Never Dies (1997),0120347
1671,Twisted (1996),0117994
1672,Full Speed (1996),0118230
1673,"Education of Little Tree, The (1997)",0119052
1674,"Postman, The (1997)",0119925
1675,"Horse Whisperer, The (1998)",0119314
1676,"Winter Guest, The (1997)",0120521
1677,Jackie Brown (1997),0119396
1678,Kundun (1997),0119485
1679,Mr. Magoo (1997),0119718
1680,"Big Lebowski, The (1998)",0118715
1681,Afterglow (1997),0118566
1682,My Life in Pink (Ma vie en rose) (1997),0119590
1683,Great Expectations (1998),0119223
1684,Vermin (1998),0120881
1685,3 Ninjas: High Noon On Mega Mountain (1998),0118539
1686,Men of Means (1998),0119655
1687,"Midaq Alley (Callejón de los milagros, El) (1995)",0112619
1688,Caught Up (1998),0119988
1689,Arguing the World (1996),0129758
1690,Firestorm (1998),0120670
1691,Senseless (1998),0120820
1692,Wag the Dog (1997),0120885
1693,Dark City (1998),0118929
1694,"Leading Man, The (1996)",0116845
1695,Star Kid (1997),0120478
1696,Hard Rain (1998),0120696
1697,Half Baked (1998),0120693
1698,Fallen (1998),0119099
1699,Shooting Fish (1997),0120122
1700,"Prophecy II, The (1998)",0118643
1701,Duoluo tianshi (1995),0112913
1702,Dangerous Beauty (1998),0118892
1703,Four Days in September (1997),0119815
1704,Spice World (1997),0120185
1705,Deep Rising (1998),0118956
1706,Tainted (1998),0128690
1707,"Letter From Death Row, A (1998)",0119521
1708,Music From Another Room (1998),0119734
1709,Mat' i syn (1997),0119711
1710,"Replacement Killers, The (1998)",0120008
1711,B. Monkey (1998),0120594
1712,Night Flier (1997),0119784
1713,Blues Brothers 2000 (1998),0118747
1714,Tokyo Fist (1995),0114690
1715,Mass Transit (1998),0133090
1716,Ride (1998),0120707
1717,"Wedding Singer, The (1998)",0120888
1718,Sphere (1998),0120184
1719,Ayn Rand: A Sense of Life (1997),0118662
1720,"Further Gesture, A (1996)",0116379
1721,Little City (1998),0119548
1722,Palmetto (1998),0120782
1723,As Good As It Gets (1997),0119822
1724,King of New York (1990),0099939
1725,"Paralyzing Fear: The Story of Polio in America, A (1998)",0145302
1726,Men With Guns (1997),0119657
1727,"Sadness of Sex, The (1995)",0114322
1728,Twilight (1998),0119594
1729,U.S. Marshalls (1998),0120873
1730,Welcome to Woop-Woop (1997),0120491
1731,Love and Death on Long Island (1997),0119574
1732,In God's Hands (1998),0140282
1733,Everest (1998),0120661
1734,Hush (1998),0118744
1735,Suicide Kings (1997),0120241
1736,"Man in the Iron Mask, The (1998)",0120744
1737,"Newton Boys, The (1998)",0120769
1738,Wild Things (1998),0120890
1739,Paulie (1998),0125454
1740,"Cool Dry Place, A (1998)",0120642
1741,Hana-bi (1997),0119250
1742,Primary Colors (1998),0119942
1743,"Niagara, Niagara (1997)",0119780
1744,Wide Awake (1998),0120510
1745,"Price Above Rubies, A (1998)",0120793
1746,Eden (1997),0119049
1747,Two Girls and a Guy (1997),0124179
1748,No Looking Back (1998),0119560
1749,Storefront Hitchcock (1997),0120219
1750,"Proposition, The (1998)",0120108
1751,"Object of My Affection, The (1998)",0120772
1752,Meet the Deedles (1998),0120645
1753,Homegrown (1998),0119305
1754,"Player's Club, The (1998)",0119905
1755,Barney's Great Adventure (1998),0120598
1756,"Big One, The (1997)",0124295
1757,Chinese Box (1997),0118851
1758,Follow the Bitch (1998),0119139
1759,Lost in Space (1998),0120738
1760,Heaven's Burning (1997),0119272
1761,Mercury Rising (1998),0120749
1762,"Spanish Prisoner, The (1997)",0120176
1763,City of Angels (1998),0120632
1764,"Last Days of Disco, The (1998)",0120728
1765,"Odd Couple II, The (1998)",0120773
1766,My Giant (1998),0120765
1767,He Got Game (1998),0124718
1768,"Gingerbread Man, The (1998)",0119196
1769,Illtown (1996),0118229
1770,Slappy and the Stinkers (1998),0120213
1771,Live Flesh (1997),0118819
1772,Zero Effect (1998),0120906
1773,Nil By Mouth (1997),0119792
1774,Ratchet (1996),0117443
1775,"Borrowers, The (1997)",0118755
1776,Prince Valiant (1997),0119947
1777,"I Love You, Don't Touch Me! (1998)",0130019
1778,Leather Jacket Love Story (1997),0119508
1779,Love Walked In (1998),0118727
1780,"Alan Smithee Film: Burn Hollywood Burn, An (1997)",0118577
1781,Kissing a Fool (1998),0120723
1782,Krippendorf's Tribe (1998),0120725
1783,Kurt & Courtney (1998),0138563
1784,"Real Blonde, The (1997)",0119987
1785,Mr. Nice Guy (1997),0117786
1786,Taste of Cherry (1997),0120265
1787,Character (Karakter) (1997),0119448
1788,Junk Mail (1997),0118785
1789,Species II (1998),0120841
1790,Major League: Back to the Minors (1998),0120742
1791,Sour Grapes (1998),0120838
1792,Wild Man Blues (1998),0141986
1793,"Big Hit, The (1998)",0120609
1794,Tarzan and the Lost City (1998),0120856
1795,"Truce, The (1996)",0117959
1796,Black Dog (1998),0120610
1797,"Dancer, Texas Pop. 81 (1998)",0118925
1798,"Friend of the Deceased, A (1997)",0119952
1799,Go Now (1995),0113184
1800,"Misérables, Les (1998)",0119683
1801,Still Breathing (1997),0120211
1802,Clockwatchers (1997),0118866
1803,Deep Impact (1998),0120647
1804,Little Men (1998),0145048
1805,Woo (1998),0120531
1806,"Hanging Garden, The (1997)",0125128
1807,Lawn Dogs (1997),0119506
1808,Quest for Camelot (1998),0120800
1809,Godzilla (1998),0120685
1810,Bulworth (1998),0118798
1811,Fear and Loathing in Las Vegas (1998),0120669
1812,"Opposite of Sex, The (1998)",0120777
1813,I Got the Hook Up (1998),0131436
1814,Almost Heroes (1998),0119053
1815,Hope Floats (1998),0119313
1816,Insomnia (1997),0119375
1817,Little Boy Blue (1997),0119547
1818,"Ugly, The (1997)",0120401
1819,"Perfect Murder, A (1998)",0120787
1820,Beyond Silence (1996),0116692
1821,Six Days Seven Nights (1998),0120828
1822,Can't Hardly Wait (1998),0127723
1823,Cousin Bette (1998),0118894
1824,High Art (1998),0139362
1825,"Land Girls, The (1998)",0119494
1826,Passion in the Desert (1998),0125980
1827,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",0118849
1828,Dear Jesse (1997),0150290
1829,Dream for an Insomniac (1996),0116141
1830,Hav Plenty (1997),0126938
1831,Henry Fool (1997),0122529
1832,Marie Baie Des Anges (1997),0143614
1833,Mr. Jealousy (1997),0119717
1834,Mulan (1998),0120762
1835,Resurrection Man (1998),0140508
1836,"X-Files: Fight the Future, The (1998)",0120902
1837,I Went Down (1997),0126344
1838,Doctor Dolittle (1998),0118998
1839,Out of Sight (1998),0120780
1840,Picnic at Hanging Rock (1975),0073540
1841,Smoke Signals (1998),0120321
1842,Voyage to the Beginning of the World (1997),0120443
1843,Buffalo 66 (1998),0118789
1844,Armageddon (1998),0120591
1845,Lethal Weapon 4 (1998),0122151
1846,Madeline (1998),0123987
1847,Small Soldiers (1998),0122718
1848,Pi (1998),0138704
1849,Whatever (1998),0140688
1850,There's Something About Mary (1998),0129387
1851,Plan 9 from Outer Space (1958),0052077
1852,Wings (1927),0018578
1853,"Broadway Melody, The (1929)",0019729
1854,All Quiet on the Western Front (1930),0020629
1855,Cimarron (1931),0021746
1856,Grand Hotel (1932),0022958
1857,Cavalcade (1933),0023876
1858,Mutiny on the Bounty (1935),0026752
1859,"Great Ziegfeld, The (1936)",0027698
1860,"Life of Émile Zola, The (1937)",0029146
1861,You Can't Take It With You (1938),0030993
1862,How Green Was My Valley (1941),0033729
1863,Mrs. Miniver (1942),0035093
1864,Going My Way (1944),0036872
1865,"Lost Weekend, The (1945)",0037884
1866,"Best Years of Our Lives, The (1946)",0036868
1867,Gentleman's Agreement (1947),0039416
1868,Hamlet (1948),0040416
1869,All the King's Men (1949),0041113
1870,"Greatest Show on Earth, The (1952)",0044672
1871,From Here to Eternity (1953),0045793
1872,On the Waterfront (1954),0047296
1873,Marty (1955),0048356
1874,West Side Story (1961),0055614
1875,Tom Jones (1963),0057590
1876,"Man for All Seasons, A (1966)",0060665
1877,In the Heat of the Night (1967),0061811
1878,Oliver! (1968),0063385
1879,Midnight Cowboy (1969),0064665
1880,"French Connection, The (1971)",0067116
1881,Rocky (1976),0075148
1882,Kramer Vs. Kramer (1979),0079417
1883,Ordinary People (1980),0081283
1884,Chariots of Fire (1981),0082158
1885,Terms of Endearment (1983),0086425
1886,Out of Africa (1985),0089755
1887,"Last Emperor, The (1987)",0093389
1888,Rain Man (1988),0095953
1889,Driving Miss Daisy (1989),0097239
1890,Take the Money and Run (1969),0065063
1891,Klute (1971),0067309
1892,Repo Man (1984),0087995
1893,Metropolitan (1990),0100142
1894,Labyrinth (1986),0091369
1895,"Breakfast Club, The (1985)",0088847
1896,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",0089686
1897,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",0093629
1898,"Nightmare on Elm Street 4: The Dream Master, A (1988)",0095742
1899,"Nightmare on Elm Street 5: The Dream Child, A (1989)",0097981
1900,Freddy's Dead: The Final Nightmare (1991),0101917
1901,Friday the 13th (1980),0080761
1902,Friday the 13th Part 2 (1981),0082418
1903,Friday the 13th Part 3: 3D (1982),0083972
1904,Friday the 13th: The Final Chapter (1984),0087298
1905,Friday the 13th Part V: A New Beginning (1985),0089173
1906,Friday the 13th Part VI: Jason Lives (1986),0091080
1907,Friday the 13th Part VII: The New Blood (1988),0095179
1908,Friday the 13th Part VIII: Jason Takes Manhattan (1989),0097388
1909,Halloween (1978),0077651
1910,Halloween II (1981),0082495
1911,Halloween III: Season of the Witch (1983),0085636
1912,Halloween 4: The Return of Michael Myers (1988),0095271
1913,Halloween 5: The Revenge of Michael Myers (1989),0097474
1914,Prom Night (1980),0081383
1915,Hello Mary Lou: Prom Night II (1987),0093176
1916,Prom Night III: The Last Kiss (1989),0098136
1917,Prom Night IV: Deliver Us From Evil (1992),0105179
1918,Child's Play (1988),0094862
1919,Child's Play 2 (1990),0099253
1920,Child's Play 3 (1992),0103956
1921,Poltergeist (1982),0084516
1922,Poltergeist II: The Other Side (1986),0091778
1923,Poltergeist III (1988),0095889
1924,"Exorcist, The (1973)",0070047
1925,Exorcist II: The Heretic (1977),0076009
1926,"Exorcist III, The (1990)",0099528
1927,Lethal Weapon (1987),0093409
1928,Lethal Weapon 2 (1989),0097733
1929,Lethal Weapon 3 (1992),0104714
1930,Gremlins (1984),0087363
1931,Gremlins 2: The New Batch (1990),0099700
1932,"Goonies, The (1985)",0089218
1933,"Mask of Zorro, The (1998)",0120746
1934,Polish Wedding (1998),0119910
1935,"This World, Then the Fireworks (1996)",0117898
1936,Soylent Green (1973),0070723
1937,Metropolis (1926),0017136
1938,Back to the Future Part II (1989),0096874
1939,Back to the Future Part III (1990),0099088
1940,"Poseidon Adventure, The (1972)",0069113
1941,Freaky Friday (1977),0076054
1942,"Absent Minded Professor, The (1961)",0054594
1943,"Apple Dumpling Gang Rides Again, The (1979)",0078790
1944,Babes in Toyland (1961),0054649
1945,Bambi (1942),0034492
1946,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),0047478
1947,Dangerous Liaisons (1988),0094947
1948,Dune (1984),0087182
1949,"Last Temptation of Christ, The (1988)",0095497
1950,"Godfather: Part III, The (1990)",0099674
1951,"Rapture, The (1991)",0102757
1952,Lolita (1997),0119558
1953,Disturbing Behavior (1998),0134619
1954,Mafia! (1998),0120741
1955,Saving Private Ryan (1998),0120815
1956,Billy's Hollywood Screen Kiss (1997),0137386
1957,East Palace West Palace (Dong gong xi gong) (1997),0119007
1958,"$1,000,000 Duck (1971)",0066728
1959,"Barefoot Executive, The (1971)",0066811
1960,"Black Cauldron, The (1985)",0088814
1961,"Black Hole, The (1979)",0078869
1962,Blackbeard's Ghost (1968),0062737
1963,Blank Check (1994),0109287
1964,Candleshoe (1977),0075807
1965,"Cat from Outer Space, The (1978)",0077305
1966,Cheetah (1989),0097053
1967,"Computer Wore Tennis Shoes, The (1970)",0065566
1968,Condorman (1981),0082199
1969,D2: The Mighty Ducks (1994),0109520
1970,Darby O'Gill and the Little People (1959),0052722
1971,"Devil and Max Devlin, The (1981)",0082263
1972,"Far Off Place, A (1993)",0106868
1973,Flight of the Navigator (1986),0091059
1974,"Gnome-Mobile, The (1967)",0061715
1975,"Great Mouse Detective, The (1986)",0091149
1976,"Happiest Millionaire, The (1967)",0061749
1977,Herbie Goes Bananas (1980),0080861
1978,Herbie Goes to Monte Carlo (1977),0076137
1979,Hocus Pocus (1993),0107120
1980,"Honey, I Blew Up the Kid (1992)",0104437
1981,"Honey, I Shrunk the Kids (1989)",0097523
1982,Hot Lead and Cold Feet (1978),0077698
1983,In Search of the Castaways (1962),0056095
1984,"Incredible Journey, The (1963)",0057180
1985,"Negotiator, The (1998)",0120768
1986,"Parent Trap, The (1998)",0120783
1987,BASEketball (1998),0131857
1988,Full Tilt Boogie (1997),0119165
1989,"Governess, The (1998)",0120687
1990,Seventh Heaven (Le Septième ciel) (1997),0124115
1991,Roger & Me (1989),0098213
1992,"Purple Rose of Cairo, The (1985)",0089853
1993,Out of the Past (1947),0039689
1994,Doctor Zhivago (1965),0059113
1995,Fanny and Alexander (1982),0083922
1996,"Trip to Bountiful, The (1985)",0090203
1997,Tender Mercies (1983),0086423
1998,And the Band Played On (1993),0106273
1999,"'burbs, The (1989)",0096734
2000,Fandango (1985),0089126
2001,"Night Porter, The (Il Portiere di notte) (1974)",0071910
2002,Mephisto (1981),0082736
2003,Blue Velvet (1986),0090756
2004,"Journey of Natty Gann, The (1985)",0089385
2005,"Jungle Book, The (1967)",0061852
2006,Kidnapped (1960),0053994
2007,Lady and the Tramp (1955),0048280
2008,"Little Mermaid, The (1989)",0097757
2009,"Mighty Ducks, The (1992)",0104868
2010,"Muppet Christmas Carol, The (1992)",0104940
2011,Newsies (1992),0104990
2012,101 Dalmatians (1961),0055254
2013,One Magic Christmas (1985),0089731
2014,Peter Pan (1953),0046183
2015,Popeye (1980),0081353
2016,"Rescuers Down Under, The (1990)",0100477
2017,"Rescuers, The (1977)",0076618
2018,Return from Witch Mountain (1978),0078158
2019,"Return of Jafar, The (1993)",0107952
2020,Return to Oz (1985),0089908
2021,"Rocketeer, The (1991)",0102803
2022,"Shaggy D.A., The (1976)",0075200
2023,Sleeping Beauty (1959),0053285
2024,Something Wicked This Way Comes (1983),0086336
2025,Son of Flubber (1963),0057518
2026,Song of the South (1946),0038969
2027,Splash (1984),0088161
2028,Squanto: A Warrior's Tale (1994),0111271
2029,Steamboat Willie (1940),0019422
2030,Tall Tale (1994),0111359
2031,Tex (1982),0084783
2032,Tron (1982),0084827
2033,Swing Kids (1993),0108265
2034,Halloween: H20 (1998),0120694
2035,L.A. Story (1991),0102250
2036,"Jerk, The (1979)",0079367
2037,Dead Men Don't Wear Plaid (1982),0083798
2038,"Man with Two Brains, The (1983)",0085894
2039,Grand Canyon (1991),0101969
2040,Graveyard Shift (1990),0099697
2041,"Outsiders, The (1983)",0086066
2042,Indiana Jones and the Temple of Doom (1984),0087469
2043,"Lord of the Rings, The (1978)",0077869
2044,Nineteen Eighty-Four (1984),0087803
2045,"Dead Zone, The (1983)",0085407
2046,Maximum Overdrive (1986),0091499
2047,Needful Things (1993),0107665
2048,Cujo (1983),0085382
2049,Children of the Corn (1984),0087050
2050,All Dogs Go to Heaven (1989),0096787
2051,"Addams Family, The (1991)",0101272
2052,Ever After: A Cinderella Story (1998),0120631
2053,Snake Eyes (1998),0120832
2054,"First Love, Last Rites (1997)",0128214
2055,Safe Men (1998),0120813
2056,"Saltmen of Tibet, The (1997)",0120056
2057,Atlantic City (1980),0080388
2058,Autumn Sonata (Höstsonaten ) (1978),0077711
2059,Who's Afraid of Virginia Woolf? (1966),0061184
2060,Adventures in Babysitting (1987),0092513
2061,Weird Science (1985),0090305
2062,Doctor Dolittle (1967),0061584
2063,"Nutty Professor, The (1963)",0057372
2064,Charlotte's Web (1973),0070016
2065,Watership Down (1978),0078480
2066,"Secret of NIMH, The (1982)",0084649
2067,"Dark Crystal, The (1982)",0083791
2068,"American Tail, An (1986)",0090633
2069,"American Tail: Fievel Goes West, An (1991)",0101329
2070,Legend (1985),0089469
2071,Sixteen Candles (1984),0088128
2072,Pretty in Pink (1986),0091790
2073,St. Elmo's Fire (1985),0090060
2074,"Clan of the Cave Bear, The (1986)",0090848
2075,House (1986),0091223
2076,House II: The Second Story (1987),0093220
2077,"Gods Must Be Crazy, The (1980)",0080801
2078,"Gods Must Be Crazy II, The (1989)",0097443
2079,Air Bud: Golden Receiver (1998),0140796
2080,"Avengers, The (1998)",0118661
2081,How Stella Got Her Groove Back (1998),0120703
2082,"Slums of Beverly Hills, The (1998)",0120831
2083,"Best Man, The (Il Testimone dello sposo) (1997)",0133413
2084,"Chambermaid on the Titanic, The (1998)",0129923
2085,"Henry: Portrait of a Serial Killer, Part 2 (1996)",0116516
2086,Henry: Portrait of a Serial Killer (1990),0099763
2087,Rosemary's Baby (1968),0063522
2088,"NeverEnding Story, The (1984)",0088323
2089,"NeverEnding Story II: The Next Chapter, The (1990)",0100240
2090,Attack of the Killer Tomatoes! (1980),0080391
2091,Surf Nazis Must Die (1987),0094077
2092,Your Friends and Neighbors (1998),0119517
2093,Return to Paradise (1998),0124595
2094,Blade (1998),0120611
2095,Dance with Me (1998),0120576
2096,Dead Man on Campus (1998),0118301
2097,Wrongfully Accused (1998),0120901
2098,"Next Stop, Wonderland (1998)",0119778
2099,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",0120692
2100,"Navigator: A Mediaeval Odyssey, The (1988)",0095709
2101,Beetlejuice (1988),0094721
2102,Déjà Vu (1997),0119033
2103,Rope (1948),0040746
2104,Family Plot (1976),0074512
2105,Frenzy (1972),0068611
2106,Topaz (1969),0065112
2107,Torn Curtain (1966),0061107
2108,Marnie (1964),0058329
2109,"Wrong Man, The (1956)",0051207
2110,"Man Who Knew Too Much, The (1956)",0049470
2111,"Trouble with Harry, The (1955)",0048750
2112,I Confess (1953),0045897
2113,Strangers on a Train (1951),0044079
2114,Stage Fright (1950),0042994
2115,54 (1998),0120577
2116,I Married A Strange Person (1997),0119346
2117,Why Do Fools Fall In Love? (1998),0123324
2118,"Merry War, A (1997)",0119453
2119,See the Sea (Regarde la mer) (1997),0139564
2120,Willow (1988),0096446
2121,"Untouchables, The (1987)",0094226
2122,Dirty Work (1998),0120654
2123,Knock Off (1998),0120724
2124,Firelight (1997),0119125
2125,Modulations (1998),0139468
2126,Phoenix (1998),0119892
2127,Under Capricorn (1949),0042004
2128,"Paradine Case, The (1947)",0039694
2129,Lifeboat (1944),0037017
2130,Shadow of a Doubt (1943),0036342
2131,Saboteur (1942),0035279
2132,Mr. & Mrs. Smith (1941),0033922
2133,Suspicion (1941),0034248
2134,Jamaica Inn (1939),0031505
2135,"Lady Vanishes, The (1938)",0030341
2136,Young and Innocent (1937),0029811
2137,Sabotage (1936),0028212
2138,Secret Agent (1936),0028231
2139,"Man Who Knew Too Much, The (1934)",0025452
2140,Waltzes from Vienna (1933),0024747
2141,Number Seventeen (1932),0023285
2142,Rich and Strange (1932),0023395
2143,"Skin Game, The (1931)",0022395
2144,Elstree Calling (1930),0020852
