movie_id,title,imdbId,tmdbId
1284,"Big Sleep, The (1946)",0038355,910
1285,Heathers (1989),0097493,2640
1286,Somewhere in Time (1980),0081534,16633
1287,Ben-Hur (1959),0052618,665
1288,This Is Spinal Tap (1984),0088258,11031
1289,Koyaanisqatsi (1983),0085809,11314
1290,Some Kind of Wonderful (1987),0094006,15143
1291,Indiana Jones and the Last Crusade (1989),0097576,89
1292,Being There (1979),0078841,10322
1293,Gandhi (1982),0083987,783
1294,M*A*S*H (1970),0066026,651
1295,"Unbearable Lightness of Being, The (1988)",0096332,10644
1296,"Room with a View, A (1986)",0091867,11257
1297,Real Genius (1985),0089886,14370
1298,Pink Floyd - The Wall (1982),0084503,12104
1299,"Killing Fields, The (1984)",0087553,625
1300,My Life as a Dog (Mitt liv som hund) (1985),0089606,8816
1301,Forbidden Planet (1956),0049223,830
1302,Field of Dreams (1989),0097351,2323
1303,"Man Who Would Be King, The (1975)",0073341,983
1304,Butch Cassidy and the Sundance Kid (1969),0064115,642
1305,"Paris, Texas (1984)",0087884,655
1306,Until the End of the World (Bis ans Ende der Welt) (1991),0101458,10341
1307,When Harry Met Sally... (1989),0098635,639
1308,I Shot a Man in Vegas (1995),0113369,266022
1309,Parallel Sons (1995),0114089,168450
1310,Hype! (1996),0116589,30180
1311,Santa with Muscles (1996),0117550,31388
1312,Female Perversions (1996),0116293,41801
1313,Mad Dog Time (1996),0116953,66034
1314,Breathing Room (1996),0115754,348138
1315,Paris Was a Woman (1995),0114093,96288
1316,Anna (1996),0115548,
1317,I'm Not Rappaport (1996),0116601,61536
1318,Blue Juice (1995),0112537,18762
1319,Kids of Survival (1993),0107314,331367
1320,Alien³ (1992),0103644,8077
1321,"American Werewolf in London, An (1981)",0082010,814
1322,Amityville 1992: It's About Time (1992),0103678,41671
1323,Amityville 3-D (1983),0085159,27214
1324,Amityville: Dollhouse (1996),0115535,52263
1325,Amityville: A New Generation (1993),0106262,33519
1326,Amityville II: The Possession (1982),0083550,16235
1327,"Amityville Horror, The (1979)",0078767,11449
1328,"Amityville Curse, The (1990)",0099030,41848
1329,Blood For Dracula (Andy Warhol's Dracula) (1974),0071233,25944
1330,April Fool's Day (1986),0090655,24913
1331,Audrey Rose (1977),0075704,49126
1332,"Believers, The (1987)",0092632,32076
1333,"Birds, The (1963)",0056869,571
1334,"Blob, The (1958)",0051418,8851
1335,Blood Beach (1981),0082083,37843
1336,Body Parts (1991),0101492,32146
1337,"Body Snatcher, The (1945)",0037549,30346
1339,Bram Stoker's Dracula (1992),0103874,6114
1340,Bride of Frankenstein (1935),0026138,229
1341,Burnt Offerings (1976),0074258,13549
1342,Candyman (1992),0103919,9529
1343,Cape Fear (1991),0101540,1598
1344,Cape Fear (1962),0055824,11349
1345,Carrie (1976),0074285,7340
1346,Cat People (1982),0083722,6217
1347,"Nightmare on Elm Street, A (1984)",0087800,377
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",0013442,653
1349,Nosferatu a Venezia (1986),0091651,28198
1350,"Omen, The (1976)",0075005,794
1351,Blood & Wine (1997),0115710,31640
1352,Albino Alligator (1996),0115495,8744
1353,"Mirror Has Two Faces, The (1996)",0117057,25189
1354,Breaking the Waves (1996),0115751,145
1355,Nightwatch (1997),0119791,2212
1356,Star Trek: First Contact (1996),0117731,199
1357,Shine (1996),0117631,7863
1358,Sling Blade (1996),0117666,12498
1359,Jingle All the Way (1996),0116705,9279
1360,Identification of a Woman (Identificazione di una donna) (1982),0084116,53234
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),0117293,17204
1362,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",0065777,4789
1363,"Preacher's Wife, The (1996)",0117372,21539
1364,Zero Kelvin (Kjærlighetens kjøtere) (1995),0113557,85589
1365,Ridicule (1996),0117477,12709
1366,"Crucible, The (1996)",0115988,20539
1367,101 Dalmatians (1996),0115433,11674
1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",0042354,199512
1369,I Can't Sleep (J'ai pas sommeil) (1994),0110171,64900
1370,Die Hard 2 (1990),0099423,1573
1371,Star Trek: The Motion Picture (1979),0079945,152
1372,Star Trek VI: The Undiscovered Country (1991),0102975,174
1373,Star Trek V: The Final Frontier (1989),0098382,172
1374,Star Trek: The Wrath of Khan (1982),0084726,154
1375,Star Trek III: The Search for Spock (1984),0088170,157
1376,Star Trek IV: The Voyage Home (1986),0092007,168
1377,Batman Returns (1992),0103776,364
1378,Young Guns (1988),0096487,11967
1379,Young Guns II (1990),0100994,9086
1380,Grease (1978),0077631,621
1381,Grease 2 (1982),0084021,9037
1382,Marked for Death (1990),0100114,10173
1383,Adrenalin: Fear the Rush (1996),0115471,55687
1384,"Substance of Fire, The (1996)",0117773,168535
1385,Under Siege (1992),0105690,8845
1386,Terror in a Texas Town (1958),0052287,46681
1387,Jaws (1975),0073195,578
1388,Jaws 2 (1978),0077766,579
1389,Jaws 3-D (1983),0085750,17692
1390,My Fellow Americans (1996),0117119,17795
1391,Mars Attacks! (1996),0116996,75
1392,Citizen Ruth (1996),0115906,13891
1393,Jerry Maguire (1996),0116695,9390
1394,Raising Arizona (1987),0093822,378
1395,Tin Men (1987),0094155,10896
1396,Sneakers (1992),0105435,2322
1397,Bastard Out of Carolina (1996),0115633,41240
1398,In Love and War (1996),0116621,26949
1399,Marvin's Room (1996),0116999,9819
1400,Somebody is Waiting (1996),0117691,49799
1401,Ghosts of Mississippi (1996),0116410,31908
1404,Night Falls on Manhattan (1997),0119783,46027
1405,Beavis and Butt-head Do America (1996),0115641,3179
1406,"Cérémonie, La (1995)",0112769,1802
1407,Scream (1996),0117571,4232
1408,"Last of the Mohicans, The (1992)",0104691,9361
1409,Michael (1996),0117038,2928
1410,"Evening Star, The (1996)",0116240,30285
1411,Hamlet (1996),0116477,10549
1412,Some Mother's Son (1996),0117690,58102
1413,"Whole Wide World, The (1996)",0118163,18451
1414,Mother (1996),0117091,27265
1415,"Thieves (Voleurs, Les) (1996)",0118100,49935
1416,Evita (1996),0116250,8818
1417,"Portrait of a Lady, The (1996)",0117364,36758
1419,Walkabout (1971),0067959,36040
1420,Message to Love: The Isle of Wight Festival (1996),0117028,74239
1421,Grateful Dead (1995),0113212,
1422,Murder at 1600 (1997),0119731,9415
1423,Hearts and Minds (1996),0116506,55146
1424,Inside (1996),0116640,303693
1425,Fierce Creatures (1997),0119115,12145
1426,Zeus and Roxanne (1997),0120550,42424
1427,Turbulence (1997),0120390,34314
1428,Angel Baby (1995),0112362,2892
1429,Jackie Chan's First Strike (1996),0116704,9404
1430,Underworld (1997),0301971,
1431,Beverly Hills Ninja (1997),0118708,9622
1432,Metro (1997),0119664,8860
1433,"Machine, The (1994)",0110425,197537
1434,"Stranger, The (1994)",0123281,
1436,Falling in Love Again (1980),0080714,66597
1437,"Cement Garden, The (1993)",0106535,14832
1438,Dante's Peak (1997),0118928,9619
1439,Meet Wally Sparks (1997),0119644,40506
1440,Amos & Andrew (1993),0106266,31000
1441,Benny & Joon (1993),0106387,4104
1442,Prefontaine (1997),0119937,26306
1443,"Tickle in the Heart, A (1996)",0117907,203829
1444,Guantanamera (1994),0109949,43775
1445,McHale's Navy (1997),0119640,14908
1446,Kolya (1996),0116790,784
1447,Gridlock'd (1997),0119225,12489
1448,Fire on the Mountain (1996),0116310,168283
1449,Waiting for Guffman (1996),0118111,16448
1450,Prisoner of the Mountains (Kavkazsky Plennik) (1996),0116754,55936
1453,"Beautician and the Beast, The (1997)",0118691,17894
1454,SubUrbia (1997),0120238,28059
1455,Hotel de Love (1996),0116565,58911
1456,"Pest, The (1997)",0119887,17949
1457,Fools Rush In (1997),0119141,1968
1458,Touch (1997),0120357,61563
1459,Absolute Power (1997),0118548,66
1460,That Darn Cat! (1997),0120317,20735
1461,Vegas Vacation (1997),0120434,11419
1462,Unforgotten: Twenty-Five Years After Willowbrook (1996),0118042,333165
1463,That Old Feeling (1997),0120318,25796
1464,Lost Highway (1997),0116922,638
1465,Rosewood (1997),0120036,25624
1466,Donnie Brasco (1997),0119008,9366
1467,Salut cousin! (1996),0117544,60083
1468,Booty Call (1997),0118750,21915
1470,Rhyme & Reason (1997),0120014,90928
1471,Boys Life 2 (1997),0118762,50091
1472,City of Industry (1997),0118859,18420
1473,Best Men (1997),0118702,19952
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),0119432,9446
1475,Kama Sutra: A Tale of Love (1996),0116743,28005
1476,Private Parts (1997),0119951,9403
1477,Love Jones (1997),0119572,27322
1479,"Saint, The (1997)",0120053,10003
1480,Smilla's Sense of Snow (1997),0120152,9311
1482,"Van, The (1996)",0118064,11844
1483,Crash (1996),0115964,884
1484,"Daytrippers, The (1996)",0116041,49806
1485,Liar Liar (1997),0119528,1624
1486,"Quiet Room, The (1996)",0117422,88423
1487,Selena (1997),0120094,16052
1488,"Devil's Own, The (1997)",0118972,4477
1489,Cats Don't Dance (1997),0118829,24662
1490,B*A*P*S (1997),0118663,18423
1493,Love and Other Catastrophes (1996),0116931,76996
1494,"Sixth Man, The (1997)",0120142,36807
1495,Turbo: A Power Rangers Movie (1997),0120389,6499
1496,Anna Karenina (1997),0118623,50512
1497,Double Team (1997),0119013,9405
1498,Inventing the Abbotts (1997),0119381,12723
1499,Anaconda (1997),0118615,9360
1500,Grosse Pointe Blank (1997),0119229,9434
1501,Keys to Tulsa (1997),0116762,118991
1502,Kissed (1996),0116783,21626
1503,8 Heads in a Duffel Bag (1997),0118541,13982
1504,Hollow Reed (1996),0113314,93946
1507,Paradise Road (1997),0119859,77223
1508,Traveller (1997),0120366,31465
1509,All Over Me (1997),0118586,12793
1510,"Brother's Kiss, A (1997)",0118783,102878
1511,A Chef in Love (1996),0117050,105763
1513,Romy and Michele's High School Reunion (1997),0120032,9611
1514,Temptress Moon (Feng Yue) (1996),0116295,47694
1515,Volcano (1997),0120461,10357
1516,Children of the Revolution (1996),0115886,9977
1517,Austin Powers: International Man of Mystery (1997),0118655,816
1518,Breakdown (1997),0118771,2163
1519,Broken English (1996),0115760,124680
1520,Commandments (1997),0115927,16399
1522,Ripe (1996),0117482,124843
1523,"Truth or Consequences, N.M. (1997)",0120383,31017
1524,"Turning, The (1992)",0105660,24645
1525,Warriors of Virtue (1997),0120479,49478
1526,Fathers' Day (1997),0119109,12499
1527,"Fifth Element, The (1997)",0119116,18
1528,Intimate Relations (1996),0116643,68545
1529,Nowhere (1997),0119809,1811
1531,Losing Chase (1996),0116920,109614
1532,Sprung (1997),0120190,60082
1533,"Promise, The (La Promesse) (1996)",0117398,105045
1534,"Bonheur, Le (1965)",0058985,53023
1535,Love! Valour! Compassion! (1997),0119578,64802
1537,Shall We Dance? (Shall We Dansu?) (1996),0117615,11239
1538,"Second Jungle Book: Mowgli & Baloo, The (1997)",0120087,50850
1539,Twin Town (1997),0120394,15321
1541,Addicted to Love (1997),0118556,2058
1542,Brassed Off (1996),0115744,9450
1543,"Designated Mourner, The (1997)",0118964,125021
1544,"Lost World: Jurassic Park, The (1997)",0119567,330
1545,Ponette (1996),0117359,38523
1546,Schizopolis (1996),0117561,16375
1547,Shiloh (1997),0120118,33660
1548,"War at Home, The (1996)",0118117,59232
1549,Rough Magic (1995),0114303,45671
1550,Trial and Error (1997),0120373,17770
1551,Buddy (1997),0118787,15170
1552,Con Air (1997),0118880,1701
1553,Late Bloomers (1996),0116834,201445
1554,"Pillow Book, The (1995)",0114134,26422
1555,"To Have, or Not (1995)",0112951,124642
1556,Speed 2: Cruise Control (1997),0120179,1639
1557,Squeeze (1996),0115680,144982
1558,Sudden Manhattan (1996),0117775,106129
1559,"Next Step, The (1995)",0113968,291634
1561,Wedding Bell Blues (1996),0118127,107743
1562,Batman & Robin (1997),0118688,415
1563,Dream With the Fishes (1997),0119019,47686
1564,Roseanna's Grave (For Roseanna) (1997),0120034,65889
1565,Head Above Water (1996),0116502,11103
1566,Hercules (1997),0119282,11970
1567,"Last Time I Committed Suicide, The (1997)",0119502,34941
1568,MURDER and murder (1996),0116949,407992
1569,My Best Friend's Wedding (1997),0119738,8874
1570,Tetsuo II: Body Hammer (1992),0105569,17991
1571,When the Cats Away (Chacun cherche son chat) (1996),0115856,11956
1572,Contempt (Le Mépris) (1963),0057345,266
1573,Face/Off (1997),0119094,754
1574,Fall (1997),0119098,37567
1575,Gabbeh (1996),0116384,43771
1577,Mondo (1996),0117076,124834
1578,"Innocent Sleep, The (1995)",0113425,249358
1579,For Ever Mozart (1996),0116334,111367
1580,Men in Black (1997),0119654,607
1581,Out to Sea (1997),0119848,18080
1582,Wild America (1997),0120512,38225
1583,"Simple Wish, A (1997)",0120133,17834
1584,Contact (1997),0118884,686
1585,Love Serenade (1996),0116930,65046
1586,G.I. Jane (1997),0119173,4421
1587,Conan the Barbarian (1982),0082198,9387
1588,George of the Jungle (1997),0119190,10603
1589,Cop Land (1997),0118887,2142
1590,Event Horizon (1997),0119081,8413
1591,Spawn (1997),0120177,10336
1592,Air Bud (1997),0118570,20737
1593,Picture Perfect (1997),0119896,9413
1594,In the Company of Men (1997),0119361,14585
1595,Free Willy 3: The Rescue (1997),0119152,18519
1596,Career Girls (1997),0118818,49462
1597,Conspiracy Theory (1997),0118883,8834
1598,Desperate Measures (1998),0118966,9458
1599,Steel (1997),0120207,8854
1600,She's So Lovely (1997),0120112,38295
1601,Hoodlum (1997),0119311,22073
1602,Leave It to Beaver (1997),0119509,37244
1603,Mimic (1997),0119675,4961
1604,Money Talks (1997),0119695,9416
1605,Excess Baggage (1997),0119086,26180
1606,Kull the Conqueror (1997),0119484,17832
1608,Air Force One (1997),0118571,9772
1609,187 (1997),0118531,6072
1610,"Hunt for Red October, The (1990)",0099810,1669
1611,My Own Private Idaho (1991),0102494,468
1612,"Kiss Me, Guido (1997)",0119465,32519
1613,Star Maps (1997),0120197,108401
1614,In & Out (1997),0119360,10806
1615,"Edge, The (1997)",0119051,9433
1616,"Peacemaker, The (1997)",0119874,6623
1617,L.A. Confidential (1997),0119488,2118
1619,Seven Years in Tibet (1997),0120102,978
1620,Kiss the Girls (1997),0119468,9437
1621,Soul Food (1997),0120169,29461
1622,Kicked in the Head (1997),0119457,56651
1623,Wishmaster (1997),0120524,10351
1624,"Thousand Acres, A (1997)",0120323,66588
1625,"Game, The (1997)",0119174,2649
1626,Fire Down Below (1997),0119123,14289
1627,U Turn (1997),0120399,10155
1628,"Locusts, The (1997)",0119557,75250
1629,"MatchMaker, The (1997)",0119632,20457
1630,"Lay of the Land, The (1997)",0123953,
1631,"Assignment, The (1997)",0118647,18355
1632,"Smile Like Yours, A (1997)",0120151,33657
1633,Ulee's Gold (1997),0120402,55306
1635,"Ice Storm, The (1997)",0119349,68924
1636,Stag (1997),0120192,36434
1639,Chasing Amy (1997),0118842,2255
1640,How to Be a Player (1997),0119326,28353
1641,"Full Monty, The (1997)",0119164,9427
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),0116631,172545
1643,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",0119280,17589
1644,I Know What You Did Last Summer (1997),0119345,3597
1645,"Devil's Advocate, The (1997)",0118971,1813
1646,Rocket Man (1997),0120029,36797
1647,Playing God (1997),0119906,12628
1648,"House of Yes, The (1997)",0119324,33344
1649,"Fast, Cheap & Out of Control (1997)",0119107,25099
1650,Washington Square (1997),0120481,45019
1651,Telling Lies in America (1997),0120303,63437
1652,Year of the Horse (1997),0120539,62422
1653,Gattaca (1997),0119177,782
1654,FairyTale: A True Story (1997),0119095,29911
1655,Phantoms (1998),0119891,9827
1656,Swept from the Sea (1997),0120257,1959
1657,Wonderland (1997),0120529,251481
1658,"Life Less Ordinary, A (1997)",0119535,8067
1659,Hurricane Streets (1998),0119338,125052
1660,Eve's Bayou (1997),0119080,45153
1661,Switchback (1997),0119210,10871
1662,Gang Related (1997),0118900,14398
1663,Stripes (1981),0083131,10890
1664,Nénette et Boni (1996),0117221,99002
1665,Bean (1997),0118689,1281
1666,Hugo Pool (1997),0119327,32332
1667,Mad City (1997),0119592,9770
1668,One Night Stand (1997),0119832,12616
1669,"Tango Lesson, The (1997)",0120275,34838
1670,Welcome To Sarajevo (1997),0120490,14905
1671,Deceiver (1997),0119527,14583
1672,"Rainmaker, The (1997)",0119978,11975
1673,Boogie Nights (1997),0118749,4995
1674,Witness (1985),0090329,9281
1675,Incognito (1997),0119365,45928
1676,Starship Troopers (1997),0120201,563
1677,Critical Care (1997),0118901,61337
1678,"Joy Luck Club, The (1993)",0107282,19931
1679,Chairman of the Board (1998),0118836,31535
1680,Sliding Doors (1998),0120148,10215
1681,Mortal Kombat: Annihilation (1997),0119707,9823
1682,"Truman Show, The (1998)",0120382,37165
1683,"Wings of the Dove, The (1997)",0120520,45609
1684,Mrs. Dalloway (1997),0119723,38904
1685,"I Love You, I Love You Not (1996)",0116592,45565
1686,Red Corner (1997),0119994,9407
1687,"Jackal, The (1997)",0119395,4824
1688,Anastasia (1997),0118617,9444
1689,"Man Who Knew Too Little, The (1997)",0120483,9414
1690,Alien: Resurrection (1997),0118583,8078
1692,Alien Escape (1995),0112318,29938
1693,Amistad (1997),0118607,11831
1694,"Apostle, The (1997)",0118632,2895
1695,Artemisia (1997),0123385,39177
1696,Bent (1997),0118698,19601
1697,"Big Bang Theory, The (1994)",0898266,
1698,"Boys, Les (1997)",0118764,42832
1699,"Butcher Boy, The (1998)",0118804,22797
1701,Deconstructing Harry (1997),0118954,2639
1702,Flubber (1997),0119137,9574
1703,For Richer or Poorer (1997),0119142,10371
1704,Good Will Hunting (1997),0119217,489
1705,Guy (1996),0116465,167738
1706,Harlem River Drive (1996),4586332,
1707,Home Alone 3 (1997),0119303,9714
1708,Ill Gotten Gains (1997),0119352,102406
1709,Legal Deceit (1997),0130073,531591
1710,Man of Her Dreams (1996),0116976,
1711,Midnight in the Garden of Good and Evil (1997),0119668,8197
1713,Mouse Hunt (1997),0119715,6283
1714,Never Met Picasso (1996),0117167,279698
1715,Office Killer (1997),0119819,49728
1716,"Other Voices, Other Rooms (1997)",0119845,64562
1717,Scream 2 (1997),0120082,4233
1718,Stranger in the House (1997),0120222,191874
1719,"Sweet Hereafter, The (1997)",0120255,10217
1720,Time Tracers (1995),0128755,438108
1721,Titanic (1997),0120338,597
1722,Tomorrow Never Dies (1997),0120347,714
1723,Twisted (1996),0117994,52537
1724,Full Speed (1996),0118230,12799
1725,"Education of Little Tree, The (1997)",0119052,62394
1726,"Postman, The (1997)",0119925,9922
1727,"Horse Whisperer, The (1998)",0119314,547
1728,"Winter Guest, The (1997)",0120521,25994
1729,Jackie Brown (1997),0119396,184
1730,Kundun (1997),0119485,9746
1731,Mr. Magoo (1997),0119718,9438
1732,"Big Lebowski, The (1998)",0118715,115
1733,Afterglow (1997),0118566,26941
1734,My Life in Pink (Ma vie en rose) (1997),0119590,27103
1735,Great Expectations (1998),0119223,9410
1738,Vermin (1998),0120881,
1739,3 Ninjas: High Noon On Mega Mountain (1998),0118539,32302
1740,Men of Means (1998),0119655,216794
1741,"Midaq Alley (Callejón de los milagros, El) (1995)",0112619,18205
1742,Caught Up (1998),0119988,88863
1743,Arguing the World (1996),0129758,154821
1744,Firestorm (1998),0120670,41417
1746,Senseless (1998),0120820,12538
1747,Wag the Dog (1997),0120885,586
1748,Dark City (1998),0118929,2666
1749,"Leading Man, The (1996)",0116845,46338
1750,Star Kid (1997),0120478,54007
1752,Hard Rain (1998),0120696,11258
1753,Half Baked (1998),0120693,9490
1754,Fallen (1998),0119099,9411
1755,Shooting Fish (1997),0120122,25719
1756,"Prophecy II, The (1998)",0118643,9033
1757,Duoluo tianshi (1995),0112913,11220
1758,Dangerous Beauty (1998),0118892,8583
1759,Four Days in September (1997),0119815,21253
1760,Spice World (1997),0120185,6116
1762,Deep Rising (1998),0118956,9457
1764,Tainted (1998),0128690,281289
1765,"Letter From Death Row, A (1998)",0119521,43911
1767,Music From Another Room (1998),0119734,39424
1768,Mat' i syn (1997),0119711,44361
1769,"Replacement Killers, The (1998)",0120008,11702
1770,B. Monkey (1998),0120594,2923
1771,Night Flier (1997),0119784,12238
1772,Blues Brothers 2000 (1998),0118747,11568
1773,Tokyo Fist (1995),0114690,41577
1774,Mass Transit (1998),0133090,
1776,Ride (1998),0120707,66894
1777,"Wedding Singer, The (1998)",0120888,11003
1779,Sphere (1998),0120184,10153
1780,Ayn Rand: A Sense of Life (1997),0118662,49645
1781,"Further Gesture, A (1996)",0116379,47112
1782,Little City (1998),0119548,102732
1783,Palmetto (1998),0120782,30949
1784,As Good As It Gets (1997),0119822,2898
1785,King of New York (1990),0099939,9558
1787,"Paralyzing Fear: The Story of Polio in America, A (1998)",0145302,83593
1788,Men With Guns (1997),0119657,44641
1789,"Sadness of Sex, The (1995)",0114322,
1791,Twilight (1998),0119594,26269
1792,U.S. Marshalls (1998),0120873,11808
1793,Welcome to Woop-Woop (1997),0120491,6970
1794,Love and Death on Long Island (1997),0119574,47452
1795,"Callejón de los milagros, El (1995)",0112619,18205
1796,In God's Hands (1998),0140282,36943
1797,Everest (1998),0120661,21736
1798,Hush (1998),0118744,17941
1799,Suicide Kings (1997),0120241,10668
1801,"Man in the Iron Mask, The (1998)",0120744,9313
1804,"Newton Boys, The (1998)",0120769,42807
1805,Wild Things (1998),0120890,617
1806,Paulie (1998),0125454,36568
1807,"Cool Dry Place, A (1998)",0120642,37272
1809,Hana-bi (1997),0119250,5910
1810,Primary Colors (1998),0119942,9440
1811,"Niagara, Niagara (1997)",0119780,53092
1812,Wide Awake (1998),0120510,32911
1814,"Price Above Rubies, A (1998)",0120793,44308
1815,Eden (1997),0119049,124821
1816,Two Girls and a Guy (1997),0124179,32456
1817,No Looking Back (1998),0119560,93350
1819,Storefront Hitchcock (1997),0120219,62695
1820,"Proposition, The (1998)",0120108,32144
1821,"Object of My Affection, The (1998)",0120772,17127
1822,Meet the Deedles (1998),0120645,40688
1824,Homegrown (1998),0119305,17133
1825,"Player's Club, The (1998)",0119905,19848
1826,Barney's Great Adventure (1998),0120598,17644
1827,"Big One, The (1997)",0124295,1774
1829,Chinese Box (1997),0118851,30265
1830,Follow the Bitch (1998),0119139,558884
1831,Lost in Space (1998),0120738,2157
1832,Heaven's Burning (1997),0119272,70581
1833,Mercury Rising (1998),0120749,8838
1834,"Spanish Prisoner, The (1997)",0120176,29193
1835,City of Angels (1998),0120632,795
1836,"Last Days of Disco, The (1998)",0120728,16980
1837,"Odd Couple II, The (1998)",0120773,27472
1839,My Giant (1998),0120765,47881
1840,He Got Game (1998),0124718,9469
1841,"Gingerbread Man, The (1998)",0119196,12488
1842,Illtown (1996),0118229,98499
1843,Slappy and the Stinkers (1998),0120213,81367
1844,Live Flesh (1997),0118819,267
1845,Zero Effect (1998),0120906,16148
1846,Nil By Mouth (1997),0119792,21252
1847,Ratchet (1996),0117443,73135
1848,"Borrowers, The (1997)",0118755,9449
1849,Prince Valiant (1997),0119947,6264
1850,"I Love You, Don't Touch Me! (1998)",0130019,90414
1851,Leather Jacket Love Story (1997),0119508,188870
1852,Love Walked In (1998),0118727,215373
1853,"Alan Smithee Film: Burn Hollywood Burn, An (1997)",0118577,78149
1854,Kissing a Fool (1998),0120723,15513
1855,Krippendorf's Tribe (1998),0120725,31220
1856,Kurt & Courtney (1998),0138563,13907
1857,"Real Blonde, The (1997)",0119987,29825
1858,Mr. Nice Guy (1997),0117786,10622
1859,Taste of Cherry (1997),0120265,30020
1860,Character (Karakter) (1997),0119448,17139
1861,Junk Mail (1997),0118785,34582
1862,Species II (1998),0120841,10216
1863,Major League: Back to the Minors (1998),0120742,9771
1864,Sour Grapes (1998),0120838,24560
1865,Wild Man Blues (1998),0141986,76330
1866,"Big Hit, The (1998)",0120609,9448
1867,Tarzan and the Lost City (1998),0120856,38618
1868,"Truce, The (1996)",0117959,30529
1869,Black Dog (1998),0120610,18316
1870,"Dancer, Texas Pop. 81 (1998)",0118925,78373
1871,"Friend of the Deceased, A (1997)",0119952,77514
1872,Go Now (1995),0113184,49474
1873,"Misérables, Les (1998)",0119683,4415
1874,Still Breathing (1997),0120211,39467
1875,Clockwatchers (1997),0118866,55561
1876,Deep Impact (1998),0120647,8656
1877,Little Men (1998),0145048,209345
1878,Woo (1998),0120531,58680
1879,"Hanging Garden, The (1997)",0125128,35161
1880,Lawn Dogs (1997),0119506,35796
1881,Quest for Camelot (1998),0120800,18937
1882,Godzilla (1998),0120685,929
1883,Bulworth (1998),0118798,9452
1884,Fear and Loathing in Las Vegas (1998),0120669,1878
1885,"Opposite of Sex, The (1998)",0120777,9844
1886,I Got the Hook Up (1998),0131436,40505
1887,Almost Heroes (1998),0119053,14342
1888,Hope Floats (1998),0119313,9715
1889,Insomnia (1997),0119375,26610
1890,Little Boy Blue (1997),0119547,20064
1891,"Ugly, The (1997)",0120401,40961
1892,"Perfect Murder, A (1998)",0120787,1965
1893,Beyond Silence (1996),0116692,312
1894,Six Days Seven Nights (1998),0120828,6068
1895,Can't Hardly Wait (1998),0127723,15037
1896,Cousin Bette (1998),0118894,50043
1897,High Art (1998),0139362,37636
1898,"Land Girls, The (1998)",0119494,17044
1899,Passion in the Desert (1998),0125980,60951
1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",0118849,21334
1901,Dear Jesse (1997),0150290,416437
1902,Dream for an Insomniac (1996),0116141,32284
1903,Hav Plenty (1997),0126938,51955
1904,Henry Fool (1997),0122529,37410
1905,Marie Baie Des Anges (1997),0143614,47481
1906,Mr. Jealousy (1997),0119717,53765
1907,Mulan (1998),0120762,10674
1908,Resurrection Man (1998),0140508,136134
1909,"X-Files: Fight the Future, The (1998)",0120902,846
1910,I Went Down (1997),0126344,12655
1911,Doctor Dolittle (1998),0118998,3050
1912,Out of Sight (1998),0120780,1389
1913,Picnic at Hanging Rock (1975),0073540,11020
1914,Smoke Signals (1998),0120321,20862
1915,Voyage to the Beginning of the World (1997),0120443,108548
1916,Buffalo 66 (1998),0118789,9464
1917,Armageddon (1998),0120591,95
1918,Lethal Weapon 4 (1998),0122151,944
1919,Madeline (1998),0123987,35680
1920,Small Soldiers (1998),0122718,11551
1921,Pi (1998),0138704,473
1922,Whatever (1998),0140688,102304
1923,There's Something About Mary (1998),0129387,544
1924,Plan 9 from Outer Space (1958),0052077,10513
1925,Wings (1927),0018578,28966
1926,"Broadway Melody, The (1929)",0019729,65203
1927,All Quiet on the Western Front (1930),0020629,143
1928,Cimarron (1931),0021746,42861
1929,Grand Hotel (1932),0022958,33680
1930,Cavalcade (1933),0023876,56164
1931,Mutiny on the Bounty (1935),0026752,12311
1932,"Great Ziegfeld, The (1936)",0027698,43277
1933,"Life of Émile Zola, The (1937)",0029146,43278
1934,You Can't Take It With You (1938),0030993,34106
1935,How Green Was My Valley (1941),0033729,43266
1936,Mrs. Miniver (1942),0035093,27367
1937,Going My Way (1944),0036872,17661
1938,"Lost Weekend, The (1945)",0037884,28580
1939,"Best Years of Our Lives, The (1946)",0036868,887
1940,Gentleman's Agreement (1947),0039416,33667
1941,Hamlet (1948),0040416,23383
1942,All the King's Men (1949),0041113,25430
1943,"Greatest Show on Earth, The (1952)",0044672,27191
1944,From Here to Eternity (1953),0045793,11426
1945,On the Waterfront (1954),0047296,654
1946,Marty (1955),0048356,15919
1947,West Side Story (1961),0055614,1725
1948,Tom Jones (1963),0057590,5769
1949,"Man for All Seasons, A (1966)",0060665,874
1950,In the Heat of the Night (1967),0061811,10633
1951,Oliver! (1968),0063385,17917
1952,Midnight Cowboy (1969),0064665,3116
1953,"French Connection, The (1971)",0067116,1051
1954,Rocky (1976),0075148,1366
1955,Kramer Vs. Kramer (1979),0079417,12102
1956,Ordinary People (1980),0081283,16619
1957,Chariots of Fire (1981),0082158,9443
